product_id,name,price,quantity,category,description,production_date,expiration_date,rating,status
949,Шпик,5661,293,Мясо,"Помогает поддерживать нормальный уровень кумаринов, веществ, обладающих антикоагулянтными свойствами.",2006-07-02,2030-05-04,1.52,New
950,Виноград,4834,440,Фрукты,"Помогает поддерживать нормальный уровень дофамина, гормона, отвечающего за мотивацию и удовольствие.",2017-02-20,2020-03-06,2.26,Backorder
951,Гранат,7414,387,Фрукты,Помогает поддерживать оптимальный вес и форму тела.,2011-08-05,2020-01-08,2.01,Awaiting Review
952,Мята перечная сушеная,5813,316,Бакалея,"Обеспечивает организм необходимыми жирами, белками и углеводами.",2007-02-26,2024-01-08,1.45,Delivered
953,"Экзотические виды мяса (например, страус, кенгуру)",9931,551,Мясо,"Помогает поддерживать нормальный уровень апигенина, флавоноида, полезного для здоровья мозга и иммунной системы.",2014-02-26,2023-04-05,4.69,New
954,Щавель,2898,768,Овощи,"Отличается высоким содержанием ликопина, каротиноида, полезного для здоровья простаты и кожи.",1996-06-23,2003-05-03,1.9,Returned
955,Каша из дробленой перловки,5180,876,Бакалея,Способствует улучшению работы пищеварительной системы.,1993-04-16,2023-02-06,1.81,Returned
956,Каша из дробленной пшеничной крупы,8657,269,Бакалея,Может использоваться в косметических процедурах для увлажнения кожи.,1993-02-01,2030-06-03,3.6,Temporarily Unavailable
957,Макароны,1465,312,Бакалея,Помогает поддерживать нормальный уровень гормонов в организме.,2003-03-12,2005-03-18,1.92,In Stock
958,Ямс,558,686,Овощи,"Отличается высоким содержанием фосфора, необходимого для здоровья зубов и костей.",1996-08-03,2003-07-08,3.17,Pending
959,Простокваша,6403,404,Молочные продукты,"Отличается высоким содержанием калия, необходимого для нормальной работы сердца.",2022-09-05,2026-04-15,0.93,Cancelled
960,Щавель,9807,725,Овощи,Подходит для использования в рецептах традиционной кухни разных стран.,2013-04-16,2019-07-05,0.69,Shipping
961,Камамбер,3936,662,Молочные продукты,Рекомендуется для включения в рацион беременных женщин и кормящих матерей.,1999-04-04,2010-08-02,2.11,Returned
962,Кетчуп,4944,716,Бакалея,"Отличается высоким содержанием капсаицина, вещества, ускоряющего метаболизм и уменьшающего боль.",2019-02-02,2025-09-09,1.37,Shipping
963,Пакеты для садовых работ,7496,892,Товары для дома,"Доступен в различных упаковках и форматах, что упрощает выбор подходящего варианта.",2002-02-08,2019-01-28,0.26,Available for Pickup
964,Фенхель,9094,389,Овощи,"Отличается высоким содержанием хрома, необходимого для регуляции уровня сахара в крови.",2000-02-04,2018-03-09,1.38,Backorder
965,Тульская,2100,861,Напитки,Отличается способностью повышать общий тонус и работоспособность.,1991-01-07,2023-08-18,4.3,Awaiting Payment
966,Укроп сушеный,9589,844,Бакалея,Отличается удобством использования и экономичностью в расходе.,2018-03-09,2024-01-01,2.78,Delivered
967,Тыква,8148,670,Овощи,"Отличается широким ассортиментом вкусов и форматов, удовлетворяя потребности разных категорий потребителей.",2014-04-01,2015-02-07,3.3,In Stock
968,Черешня,2971,579,Фрукты,"Помогает поддерживать нормальный уровень даидзеина, изофлавона, полезного для здоровья женщин во время менопаузы.",2012-02-01,2015-02-28,1.69,New
969,Курт,2289,58,Молочные продукты,Помогает поддерживать нормальный уровень энергии и выносливости.,2009-01-22,2028-01-13,2.6,Delivered
970,Козлятина,224,152,Мясо,Подходит для использования в рационе людей с повышенным давлением.,1991-02-08,1995-05-06,1.37,Temporarily Unavailable
971,Латте,6811,17,Напитки,"Отличается высоким содержанием L-карнозина, аминокислоты, полезной для мышц и мозга.",2008-02-14,2025-06-04,2.17,Pending
972,Дыня,7202,594,Фрукты,"Помогает поддерживать нормальный уровень метионина, аминокислоты, необходимой для детоксикации организма.",2018-01-10,2028-03-02,1.75,Refunded
973,Кондиционер для белья,7550,75,Товары для дома,"Отличается высоким содержанием кверцетина, флавоноида, обладающего антиоксидантными и противовоспалительными свойствами.",1991-07-16,2016-02-18,1.38,Delivered
974,Ленинградская,5626,277,Напитки,Помогает улучшать качество сна и снижать уровень тревожности.,1999-04-14,2017-03-04,4.2,Refunded
975,Цукини,5953,977,Овощи,Прошел сертификацию на соответствие требованиям органических стандартов.,1994-01-02,2015-02-13,1.58,Sold
976,Окра,8778,379,Овощи,"Отличается высоким содержанием ниацина, необходимого для здоровья кожи и пищеварения.",2000-01-04,2012-01-21,4.76,New
977,Тыква,8714,234,Овощи,"Помогает поддерживать нормальный уровень даидзеина, изофлавона, полезного для здоровья женщин во время менопаузы.",2014-01-02,2019-03-08,1.0,Out of Stock
978,Солонина,193,242,Мясо,"Помогает поддерживать здоровую кожу, волосы и ногти благодаря содержанию биотина.",2005-02-13,2023-03-11,3.07,Awaiting Review
979,Каша из дробленной ячневой крупы,5591,957,Бакалея,Подходит для использования в специализированных диетах и лечебных программах.,1992-07-14,2016-03-01,2.25,Sold
980,Пакет для хранения продуктов,1323,982,Товары для дома,Отличается универсальностью применения в кулинарии и пищевой промышленности.,1999-03-10,2012-02-04,0.4,Awaiting Review
981,Айва,2377,389,Фрукты,"Отличается высоким содержанием рутина, флавоноида, укрепляющего сосуды и улучшающего кровообращение.",2017-02-21,2018-01-09,2.2,Refunded
982,Сельдерей,6832,111,Овощи,"Помогает поддерживать нормальный уровень сапонинов, веществ, способствующих снижению уровня холестерина.",1997-07-01,2028-04-04,2.47,Refunded
983,Банан,148,862,Фрукты,"Отличается высоким содержанием биотина, необходимого для здоровья волос, кожи и ногтей.",1999-01-03,2010-06-04,3.57,Awaiting Payment
984,Ямайский перец горошком,7478,896,Бакалея,"Не содержит консервантов и красителей, что делает его экологически чистым продуктом.",2016-02-02,2022-10-10,4.89,Available for Pickup
985,Челябинская,5064,780,Напитки,Помогает поддерживать здоровье нервной системы благодаря содержанию магния.,2001-09-04,2024-09-01,1.7,Out of Stock
986,Чабрец сушеный,3906,653,Бакалея,Представляет собой ценный источник питательных веществ для растущего организма.,1999-01-08,2014-05-21,4.43,Returned
987,Фета,6840,268,Молочные продукты,Является важной составляющей рациона для поддержания общего здоровья и благополучия.,2002-02-08,2021-02-01,2.07,Returned
988,Морс брусничный,8863,864,Напитки,Отличается низкой калорийностью и высоким содержанием белка.,2016-02-04,2020-01-21,2.5,Sold
989,Пакеты для Всемирного дня книг,2198,491,Товары для дома,"Обладает приятным вкусом и мягкой текстурой, что делает его популярным выбором среди потребителей.",1996-05-03,2016-03-13,0.05,Delivered
990,Красногорская,2590,702,Напитки,Отличается высоким уровнем биологической доступности питательных веществ.,2014-03-06,2028-09-16,2.14,Delivered
991,Кондиционер для белья,1062,956,Товары для дома,"Подходит для веганов и вегетарианцев, если произведен без использования животных компонентов.",2012-02-10,2017-02-01,4.17,Awaiting Review
992,Сердце,1483,249,Мясо,Отличается хорошей совместимостью с другими продуктами питания.,2010-02-17,2027-04-13,3.99,Backorder
993,Мортаделла,1043,17,Мясо,"Отличается широким ассортиментом вкусов и форматов, удовлетворяя потребности разных категорий потребителей.",2005-04-15,2022-02-11,0.01,In Stock
994,Карпаччо,6398,243,Мясо,Является неотъемлемой частью рациона многих народов мира.,2006-10-06,2019-04-14,1.94,Awaiting Review
995,Камамбер,5931,889,Молочные продукты,"Универсальный продукт, который можно использовать в приготовлении как сладких, так и соленых блюд.",2014-01-26,2025-06-07,0.32,Sold
996,Каша из дробленной манной крупы,5478,542,Бакалея,Помогает поддерживать здоровье нервной системы благодаря содержанию магния.,2021-01-02,2024-01-20,1.85,Sold
997,Новотерская,8604,634,Напитки,"Отличается высоким содержанием эллаговой кислоты, вещества, обладающего противораковыми свойствами.",2012-07-03,2029-02-01,2.9,Pending
998,Йогурт,7128,664,Молочные продукты,Помогает укрепить иммунную систему и защитить организм от инфекций.,1993-03-09,2022-01-05,3.88,Available for Pickup
999,Шубат,2191,27,Молочные продукты,Помогает поддерживать нормальный уровень тестостерона у мужчин.,1999-02-02,2002-01-06,1.05,On Backorder
1000,Пакеты для благотворительного мероприятия,9291,149,Товары для дома,"Отличается устойчивостью к температурным изменениям, что облегчает хранение.",2002-03-05,2011-05-06,0.55,On Backorder
1001,Пакеты для свадьбы,4020,792,Товары для дома,"Помогает поддерживать нормальный уровень кверцетина, флавоноида, обладающего антиоксидантными и противовоспалительными свойствами.",2008-06-03,2023-01-14,1.28,Awaiting Review
1002,Смородина,7420,426,Фрукты,"Подходит для людей, следящих за своим весом, благодаря низкому содержанию калорий.",2001-07-21,2006-01-13,3.72,Refunded
1003,Зельц,8300,909,Мясо,"Отличается высоким содержанием катехинов, мощных антиоксидантов, полезных для сердца и сосудов.",2012-04-02,2026-10-07,0.69,Refunded
1004,Сангрия безалкогольная,3968,797,Напитки,Помогает поддерживать мышечную массу и улучшает спортивные результаты.,1993-01-13,2005-03-15,5.0,Pending
1005,Шницель,7327,778,Мясо,"Помогает поддерживать нормальный уровень индолов, веществ, способных защищать от рака.",1997-01-09,2010-03-02,3.93,Sold
1006,Шпинат,7881,812,Овощи,"Помогает поддерживать нормальный уровень даидзеина, изофлавона, полезного для здоровья женщин во время менопаузы.",1995-01-13,2013-01-15,4.38,Awaiting Review
1007,Королевская,1143,13,Напитки,Помогает поддерживать нормальный уровень триглицеридов в крови.,2006-06-03,2011-03-04,1.69,Out of Stock
1008,Пакеты для игрушек,7972,251,Товары для дома,Помогает поддерживать нормальный уровень кислотности желудка.,2014-05-03,2027-07-09,0.5,In Stock
1009,Творог,6437,548,Молочные продукты,Подходит для использования в рецептах традиционной кухни разных стран.,2012-02-02,2017-09-08,4.28,Awaiting Review
1010,Творог,3903,43,Молочные продукты,"Отличается высоким содержанием кемпферола, флавоноида, полезного для здоровья сердца и сосудов.",2002-10-03,2012-01-03,0.93,On Backorder
1011,Виноград,2386,354,Фрукты,"Не содержит консервантов и красителей, что делает его экологически чистым продуктом.",2010-07-08,2020-09-07,1.41,Refunded
1012,Масло подсолнечное,6048,249,Бакалея,"Отличается высоким содержанием апигенина, флавоноида, полезного для здоровья мозга и иммунной системы.",2011-01-18,2023-02-20,3.16,On Backorder
1013,Картофель,8872,635,Овощи,Отличается способностью повышать общий тонус и работоспособность.,2021-10-04,2027-01-19,4.08,On Backorder
1014,Клюква,8007,203,Фрукты,Помогает поддерживать нормальный уровень глюкозы в крови.,2018-05-10,2029-02-02,4.03,Cancelled
1015,Укроп,3092,118,Овощи,"Помогает поддерживать нормальный уровень индолов, веществ, способных защищать от рака.",1994-04-18,2009-03-12,0.44,Sold
1016,Электростальская,5894,142,Напитки,"Отличается длительным сроком годности, что позволяет делать запасы.",2019-07-05,2023-09-01,3.59,New
1017,Каша из сорго,3353,740,Бакалея,"Помогает поддерживать нормальный уровень даидзеина, изофлавона, полезного для здоровья женщин во время менопаузы.",1993-03-02,2007-05-01,3.16,Sold
1018,Глинтвейн,5468,606,Напитки,Часто рекомендуется врачами-диетологами как часть здорового питания.,2012-02-07,2028-06-21,2.19,Returned
1019,Авокадо,2689,788,Фрукты,"Отличается высоким содержанием хрома, необходимого для регуляции уровня сахара в крови.",1991-01-02,2015-01-03,2.33,Delivered
1020,Простокваша,1326,643,Молочные продукты,"Отличается широким ассортиментом вкусов и форматов, удовлетворяя потребности разных категорий потребителей.",2007-08-03,2011-03-15,3.25,Backorder
1021,Чоризо,7992,963,Мясо,"Обладает антиоксидантными свойствами, защищающими клетки от повреждений.",2013-02-02,2027-02-10,0.46,Available for Pickup
1022,Простокваша,8259,744,Молочные продукты,Помогает поддерживать мышечную массу и улучшает спортивные результаты.,2007-02-02,2021-01-01,1.41,Pending
1023,Тархун,8094,149,Напитки,Прошел клинические испытания и рекомендован специалистами в области здравоохранения.,2009-06-01,2011-05-01,3.39,On Backorder
1024,Репа,6859,781,Овощи,Отличается простотой в использовании и хранении.,2004-04-23,2028-02-02,1.68,New
1025,Каша из дробленной поленты,3680,24,Бакалея,Помогает поддерживать нормальный уровень pH в организме.,1996-01-05,2009-04-22,4.57,New
1026,Фенхель,6837,720,Овощи,Служит основой для создания множества кулинарных шедевров.,2010-01-04,2019-04-02,4.33,Awaiting Review
1027,Каша из дробленной поленты,8720,66,Бакалея,"Помогает поддерживать нормальный уровень серотонина, гормона счастья.",2013-08-11,2023-04-05,2.79,On Backorder
1028,Моцарелла,577,553,Молочные продукты,"Не содержит консервантов и красителей, что делает его экологически чистым продуктом.",2016-08-03,2023-09-07,0.01,Awaiting Payment
1029,Гранат,5562,493,Фрукты,"Помогает поддерживать нормальный уровень лептина, гормона насыщения.",2014-01-01,2018-04-12,5.0,In Stock
1030,Гауда,4056,437,Молочные продукты,Подходит для людей с непереносимостью лактозы благодаря специальной обработке.,1993-01-01,2014-03-15,1.25,Sold
1031,Шаурма,3450,274,Мясо,Отличается высокой эффективностью в борьбе с анемией благодаря содержанию железа.,2007-02-18,2026-02-07,1.65,Temporarily Unavailable
1032,Пакеты для концерта,4090,128,Товары для дома,Помогает поддерживать нормальный уровень гемоглобина в крови.,2012-04-11,2012-09-06,2.02,Available for Pickup
1033,Дезодорант,703,672,Товары для дома,"Помогает поддерживать нормальный уровень аллицина, вещества, обладающего антибактериальными и противогрибковыми свойствами.",2015-06-02,2019-02-17,4.88,Returned
1034,Голландский сыр,2130,867,Молочные продукты,Помогает поддерживать нормальный уровень холестерина в крови.,2019-10-10,2029-04-12,3.11,Temporarily Unavailable
1035,Каша из гречки зеленой,4009,489,Бакалея,Может использоваться в косметических процедурах для увлажнения кожи.,2001-01-23,2028-03-08,1.32,Available for Pickup
1036,Прошутто,4667,691,Мясо,"Отличается высоким содержанием фосфора, необходимого для здоровья зубов и костей.",2000-08-09,2021-05-16,0.64,New
1037,Тушенка,2800,966,Мясо,Отличается высокой степенью адаптации к индивидуальным потребностям организма.,2022-01-20,2023-04-03,4.78,Backorder
1038,Базилик сушеный,5393,63,Бакалея,"Отличается высоким содержанием антиоксидантов, защищающих клетки от окислительного стресса.",1992-04-04,2013-04-06,2.05,Refunded
1039,Тоник,6781,13,Напитки,Помогает поддерживать нормальный уровень тестостерона у мужчин.,2015-02-18,2021-02-21,3.0,Pending
1040,Кабан,6976,970,Мясо,"Отличается приятным ароматом, который усиливает аппетит.",1998-09-14,2003-02-16,2.86,In Stock
1041,Сэндвичи с ветчиной,3939,1,Мясо,Является важным компонентом рациона для поддержания гормонального баланса.,2013-04-03,2027-01-01,4.98,In Stock
1042,Эндивий,1803,984,Овощи,Подходит для использования в качестве замены традиционных молочных продуктов.,1992-01-02,2012-01-02,1.67,Pending
1043,Пастила,7903,498,Бакалея,"Не содержит консервантов и красителей, что делает его экологически чистым продуктом.",2011-04-04,2019-03-10,3.16,Shipping
1044,Кофе эспрессо,3901,793,Напитки,"Отличается высоким содержанием генистеина, изофлавона, полезного для здоровья костей и профилактики рака.",2011-04-01,2020-02-02,1.94,Awaiting Review
1045,Ананас,5738,727,Фрукты,"Отличается высоким содержанием витамина C, необходимого для здоровья кожи и иммунной системы.",2014-12-03,2026-04-01,0.43,Awaiting Review
1046,Рамбутан,451,484,Фрукты,Прошел проверку на соответствие экологическим нормам и стандартам.,2011-01-08,2025-01-04,1.93,Awaiting Payment
1047,Хурма,9318,492,Фрукты,Помогает улучшить работу мозга и повысить концентрацию внимания.,2005-02-14,2017-01-06,0.59,Out of Stock
1048,Окра,3988,874,Овощи,"Отличается высоким содержанием даидзеина, изофлавона, полезного для здоровья женщин во время менопаузы.",2006-02-04,2009-03-09,2.4,Awaiting Payment
1049,Пакеты для музея,4222,898,Товары для дома,"Отличается приятным ароматом, который усиливает аппетит.",1992-02-18,1992-04-23,0.26,Returned
1050,Слива,3946,120,Фрукты,Помогает поддерживать нормальный уровень гормонов в организме.,2019-06-06,2027-01-18,3.26,Sold
1051,Горчица зерновая,1296,475,Бакалея,"Отличается высоким содержанием пантотеновой кислоты, необходимой для метаболизма жиров, белков и углеводов.",2018-03-06,2020-01-06,4.16,Sold
1052,Пакеты для охоты,3195,866,Товары для дома,Рекомендуется для ежедневного потребления в умеренных количествах.,1991-04-04,2000-11-13,1.09,Shipping
1053,Пакеты для лекарств,1927,648,Товары для дома,"Отличается высоким содержанием хрома, необходимого для регуляции уровня сахара в крови.",1999-01-02,2007-09-03,1.79,In Stock
1054,Шпинат,7856,498,Овощи,Помогает поддерживать нормальный уровень сахара в крови.,2003-09-01,2019-01-17,0.95,Sold
1055,Пакеты для Всемирного дня книг,5852,731,Товары для дома,"Помогает поддерживать нормальный уровень кортизола, гормона стресса.",1993-08-09,1998-05-04,3.39,Temporarily Unavailable
1056,Каша из пшена,5426,521,Бакалея,"Доступен в различных упаковках и форматах, что упрощает выбор подходящего варианта.",2018-01-16,2030-04-19,3.97,Pending
1057,Утка,9602,995,Мясо,"Производится из высококачественного сырья, что гарантирует его безопасность и пользу для здоровья.",2015-07-16,2015-08-01,0.83,Refunded
1058,Мацеста,7352,588,Напитки,"Отличается высоким содержанием генистеина, изофлавона, полезного для здоровья костей и профилактики рака.",2014-02-02,2021-08-10,3.55,Pending
1059,Инжир,8851,492,Фрукты,"Отличается высоким содержанием коэнзима Q10, необходимого для выработки энергии в клетках.",2008-03-02,2025-02-04,1.05,Refunded
1060,Мята перечная сушеная,5383,115,Бакалея,Может использоваться в детском питании начиная с раннего возраста.,2001-01-11,2021-01-19,4.15,Shipping
1061,Мыло жидкое,2155,520,Товары для дома,Помогает регулировать уровень сахара в крови и предотвращать резкие скачки инсулина.,2003-03-04,2020-05-03,4.82,Sold
1062,Капуста белокочанная,4760,904,Овощи,"Отличается высоким содержанием биотина, необходимого для здоровья волос, кожи и ногтей.",1991-04-05,1996-08-17,1.65,New
1063,Шубат,7229,783,Молочные продукты,Помогает поддерживать нормальный уровень сахара в крови.,2000-03-01,2022-01-02,0.43,Out of Stock
1064,Пакеты для Рождества,6834,712,Товары для дома,"Помогает поддерживать нормальный уровень эритропоэтина, гормона, стимулирующего производство эритроцитов.",2001-05-03,2014-04-06,2.37,New
1065,Куриные голени,5203,861,Мясо,Помогает поддерживать нормальный уровень мочевой кислоты в организме.,2008-06-02,2020-09-01,4.96,Available for Pickup
1066,Ласси,776,200,Молочные продукты,Помогает поддерживать нормальный уровень триглицеридов в крови.,2003-06-06,2011-01-16,2.8,Refunded
1067,Апельсин,8107,607,Фрукты,Подходит для использования в качестве основы для смузи и коктейлей.,2011-02-02,2013-01-07,1.47,On Backorder
1068,Персик,4779,598,Фрукты,"Помогает поддерживать нормальный уровень кемпферола, флавоноида, полезного для здоровья сердца и сосудов.",2022-02-01,2022-04-15,1.72,Awaiting Review
1069,Темный шоколад,7279,222,Бакалея,Подходит для использования в диетических программах для похудения.,1997-04-09,2006-01-02,2.46,Returned
1070,Мандарин,3548,485,Фрукты,"Отличается низким содержанием натрия, что делает его безопасным для гипертоников.",2004-10-06,2030-08-02,0.89,Awaiting Review
1071,Сок морковный,2407,546,Напитки,"Отличается высоким содержанием витамина E, необходимого для защиты клеточных мембран.",2018-11-03,2028-05-14,0.64,Refunded
1072,Гранат,2098,66,Фрукты,"Отличается разнообразием вкусов и текстур, что позволяет каждому найти свой любимый продукт.",1991-04-02,2001-01-27,0.08,New
1073,Чай зеленый,8183,992,Напитки,Отвечает всем современным стандартам качества и безопасности.,1992-01-14,2018-01-02,3.56,On Backorder
1074,Фарш индюшиный,638,71,Мясо,Может быть использован в качестве заменителя менее полезных продуктов.,1993-04-03,1998-05-08,1.39,Pending
1075,Читинская,5934,890,Напитки,"Отличается высоким содержанием кверцетина, флавоноида, обладающего антиоксидантными и противовоспалительными свойствами.",2010-02-12,2010-04-14,2.66,Delivered
1076,Шелковица,5663,53,Фрукты,Отличается легкостью в переваривании и усвоении организмом.,2018-04-12,2023-01-09,2.16,In Stock
1077,Хурма,4645,905,Фрукты,"Отличается длительным сроком годности, что позволяет делать запасы.",2011-02-12,2011-03-09,3.2,Pending
1078,Чиа семена,7207,822,Бакалея,Помогает поддерживать нормальный уровень триглицеридов в крови.,2015-02-28,2029-02-15,3.28,Out of Stock
1079,Пармезан,678,360,Молочные продукты,"Помогает поддерживать нормальный уровень адреналина, гормона стресса и возбуждения.",2005-06-07,2012-03-04,2.63,On Backorder
1080,Консервы мясные,7915,339,Мясо,"Помогает поддерживать нормальный уровень норадреналина, гормона, влияющего на настроение и поведение.",2005-01-09,2017-04-06,3.85,Cancelled
1081,Маринад для мяса,1823,610,Бакалея,"Подходит для приготовления как горячих, так и холодных блюд.",2001-04-04,2029-01-05,1.45,Temporarily Unavailable
1082,Evian,2480,926,Напитки,"Отличается высоким содержанием калия, необходимого для нормальной работы сердца.",2006-01-06,2006-08-10,3.5,Temporarily Unavailable
1083,Грудинка,4108,430,Мясо,Помогает улучшить работу мозга и повысить концентрацию внимания.,2017-01-11,2027-10-01,2.81,Available for Pickup
1084,Штопоры,5218,402,Товары для дома,Может использоваться в косметических процедурах для увлажнения кожи.,1993-01-04,2020-02-14,2.28,Sold
1085,Каймак,5070,787,Молочные продукты,"Популярен среди спортсменов и людей, ведущих активный образ жизни.",2013-01-16,2021-04-12,1.87,Sold
1086,Мороженое,6389,558,Молочные продукты,"Помогает поддерживать нормальный уровень глутатиона, главного антиоксиданта организма.",2006-01-03,2018-02-08,4.98,Temporarily Unavailable
1087,Сало,815,702,Мясо,"Помогает поддерживать нормальный уровень нарингина, флавоноида, полезного для снижения уровня холестерина и улучшения пищеварения.",2010-04-06,2021-05-09,3.93,Sold
1088,Чабрец сушеный,247,426,Бакалея,"Отличается высоким содержанием ниацина, необходимого для здоровья кожи и пищеварения.",2021-01-01,2028-02-28,2.36,Shipping
1089,Пакеты для бассейна,3227,165,Товары для дома,"Помогает поддерживать нормальный уровень кумаринов, веществ, обладающих антикоагулянтными свойствами.",2011-07-05,2019-07-09,0.4,In Stock
1090,Адыгейский сыр,9063,779,Молочные продукты,"Отличается высоким содержанием карнитина, необходимого для преобразования жиров в энергию.",2021-01-08,2021-03-03,1.79,Shipping
1091,Кетчуп,4406,74,Бакалея,"Обеспечивает организм необходимыми жирами, белками и углеводами.",2017-06-01,2030-02-21,3.21,Out of Stock
1092,Фета,4536,603,Молочные продукты,Помогает улучшить когнитивные функции и память.,2020-01-22,2029-03-08,0.32,Sold
1093,Баклажан,6294,289,Овощи,Используется в косметологии для ухода за кожей и волосами.,2019-01-04,2024-08-16,4.14,Cancelled
1094,Сырой арахис,5375,760,Бакалея,Отличается универсальностью применения в кулинарии и пищевой промышленности.,1995-03-01,2003-05-08,0.06,Returned
1095,Самса,5309,275,Мясо,"Отличается высоким содержанием коэнзима Q10, необходимого для выработки энергии в клетках.",2000-04-01,2024-09-03,4.43,Delivered
1096,Картофель,8625,571,Овощи,Является важным компонентом сбалансированного рациона питания.,2016-04-07,2022-09-09,2.12,Returned
1097,Помидор,9648,954,Овощи,"Обеспечивает организм необходимыми жирами, белками и углеводами.",2017-02-10,2023-05-06,3.39,Shipping
1098,Брокколи,4144,998,Овощи,"Отличается высоким содержанием тиамина, необходимого для нормального функционирования нервной системы.",2001-05-03,2021-03-08,4.11,Backorder
1099,Редис,7411,715,Овощи,Помогает поддерживать нормальный уровень энергии и выносливости.,2015-06-02,2018-01-05,3.23,New
1100,Шафран молотый,6029,995,Бакалея,Прошел сертификацию на соответствие требованиям органических стандартов.,2004-06-10,2028-10-08,2.88,Pending
1101,Пастрома,9745,718,Мясо,"Помогает поддерживать нормальный уровень куркумина, вещества, обладающего противовоспалительными и антиоксидантными свойствами.",2008-11-13,2026-03-16,3.98,In Stock
1102,Цветная капуста,6499,704,Овощи,"Отличается высоким содержанием витаминов группы D, необходимых для здоровья костей и иммунитета.",2011-01-04,2021-10-11,2.97,Returned
1103,Цукини,9649,713,Овощи,Отличается хорошей совместимостью с другими продуктами питания.,2021-03-01,2028-05-08,1.27,Cancelled
1104,Великолукская,3171,324,Напитки,Помогает поддерживать нормальный уровень холестерина в крови.,1991-01-01,2027-05-09,2.05,Cancelled
1105,Хамон,7188,660,Мясо,Прошел независимые лабораторные исследования и получил положительные отзывы экспертов.,2001-01-09,2007-05-07,3.76,Backorder
1106,Батат,5761,622,Овощи,"Помогает поддерживать нормальный уровень нарингина, флавоноида, полезного для снижения уровня холестерина и улучшения пищеварения.",2019-08-11,2028-10-01,3.3,Available for Pickup
1107,Роллы с мясом,9815,554,Мясо,Отличается высокой усвояемостью и не вызывает дискомфорта в желудке.,2009-05-01,2009-05-13,5.0,In Stock
1108,Сельдерей,4322,118,Овощи,"Помогает поддерживать нормальный уровень гамма-аминомасляной кислоты (GABA), успокаивающего нейромедиатора.",2012-02-05,2028-04-12,0.52,Temporarily Unavailable
1109,Мороженое,7433,500,Молочные продукты,Помогает улучшать качество сна и снижать уровень тревожности.,2011-06-06,2016-02-09,2.39,Delivered
1110,Кардамон молотый,3326,167,Бакалея,"Помогает поддерживать нормальный уровень гамма-аминомасляной кислоты (GABA), успокаивающего нейромедиатора.",1990-01-04,2010-07-01,0.96,New
1111,Рамбутан,2429,952,Фрукты,Рекомендуется для ежедневного потребления в умеренных количествах.,1996-02-24,2003-05-03,0.6,Cancelled
1112,Каша из дробленной кускусовой крупы,8549,404,Бакалея,"Помогает поддерживать нормальный уровень норадреналина, гормона, влияющего на настроение и поведение.",2009-11-25,2027-05-03,1.38,Out of Stock
1113,Сгущенное молоко,9681,201,Бакалея,"Отличается высоким содержанием рутина, флавоноида, укрепляющего сосуды и улучшающего кровообращение.",1991-07-01,2029-04-05,0.99,Sold
1114,Клубника,2720,645,Фрукты,Помогает поддерживать нормальную функцию щитовидной железы благодаря содержанию йода.,2005-04-09,2010-11-07,3.0,Cancelled
1115,Лен семена,2389,972,Бакалея,Помогает поддерживать нормальный уровень холестерина в крови.,2010-01-02,2018-02-05,3.39,Shipping
1116,Топинамбур,1253,993,Овощи,Способствует укреплению иммунной системы благодаря содержанию пробиотиков.,2018-01-02,2020-09-11,3.98,Awaiting Review
1117,Тостер,5491,775,Товары для дома,"Отличается высоким содержанием биотина, необходимого для здоровья волос, кожи и ногтей.",2003-02-01,2006-01-23,1.2,Shipping
1118,Мука ржаная,6993,808,Бакалея,"Помогает поддерживать нормальный уровень кемпферола, флавоноида, полезного для здоровья сердца и сосудов.",1995-03-06,2008-07-08,3.44,Awaiting Review
1119,Сковороды,2640,588,Товары для дома,Является важным элементом спортивного питания для восстановления после тренировок.,2007-03-02,2008-03-10,2.18,Temporarily Unavailable
1120,Орегано сушеный,9189,727,Бакалея,Подходит для использования в рационе людей с повышенным давлением.,1992-01-15,2021-02-11,1.62,Backorder
1121,Моцарелла,6780,769,Молочные продукты,"Отличается высоким содержанием глютамина, необходимого для восстановления мышц после физических нагрузок.",1992-01-01,2021-02-15,0.15,On Backorder
1122,Доктор Пеппер,964,28,Напитки,"Отличается высоким содержанием пиридоксина, необходимого для синтеза нейромедиаторов.",1992-05-09,1998-03-02,2.53,Pending
1123,Комсомольская,1761,192,Напитки,Отличается натуральным составом и отсутствием искусственных добавок.,2011-03-11,2029-03-12,1.27,Returned
1124,Сгущенное молоко,5462,711,Бакалея,"Отличается высоким содержанием кверцетина, флавоноида, обладающего антиоксидантными и противовоспалительными свойствами.",1996-08-02,2001-10-12,1.83,Delivered
1125,Гречка,5256,407,Бакалея,Помогает поддерживать нормальный уровень электролитов в организме.,2016-09-07,2017-07-08,1.84,Refunded
1126,Разрыхлитель теста,4699,337,Бакалея,Широко используется в традиционной и современной кухне.,2007-01-01,2021-01-17,0.65,Cancelled
1127,Клубника,5297,501,Фрукты,"Отличается высоким содержанием пикногенола, мощного антиоксиданта, полезного для кожи и сосудов.",2014-07-11,2015-01-07,0.21,Awaiting Review
1128,Кокос,5396,148,Фрукты,"Отличается высоким содержанием нарингина, флавоноида, полезного для снижения уровня холестерина и улучшения пищеварения.",1996-06-04,1997-03-02,4.42,Shipping
